month,escola,slug,tutores,second_tutor,docs_fiscais (15_dias),mensagens (7_dias),atividades (7_dias),relatorios_diarios (7_dias),avaliacoes (7_dias),menus (7_dias),eventos (15_dias)
Mar,SCM DE BORBA,https://scmborba.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Colégio da Beloura,https://colegiodabeloura.educabiz.com,162.0,38.0,233.0,1872.0,0.0,22.0,187.0,0.0,0.0
Mar,Colégio Papião,https://colegiopapiao.educabiz.com,156.0,91.0,320.0,1053.0,0.0,230.0,781.0,0.0,10.0
Mar,Colégio Catarina de Bragança,https://colegiocatarinabraganca.educabiz.com,158.0,29.0,256.0,1453.0,0.0,151.0,436.0,0.0,0.0
Mar,Santa Casa da Misericórdia de Vagos,https://misericordiadevagos.educabiz.com,117.0,15.0,0.0,0.0,0.0,375.0,2033.0,0.0,0.0
Mar,Creche Popular da Idanha e JI,https://crecheidanha.educabiz.com,128.0,48.0,177.0,619.0,14.0,62.0,293.0,0.0,0.0
Mar,Espaço D,https://espacod.educabiz.com,15.0,0.0,18.0,88.0,0.0,48.0,245.0,0.0,0.0
Mar,NucliSol - Bairro do Condado,https://nuclisolbairrodocondado.educabiz.com,20.0,0.0,0.0,10.0,0.0,87.0,532.0,0.0,0.0
Mar,Irmandade e SCM de Santo Tirso,https://misericordia-santotirso.educabiz.com,142.0,16.0,0.0,107.0,23.0,508.0,3792.0,0.0,1.0
Mar,CSPNSE - Escola no Chiado,https://escolanochiado.educabiz.com,60.0,13.0,90.0,91.0,0.0,0.0,0.0,0.0,0.0
Mar,Centro Social Paroquial do Ciborro,https://cspciborro.educabiz.com,21.0,0.0,24.0,174.0,8.0,91.0,734.0,1.0,0.0
Mar,CSP de São Salvador,https://cspsaosalvador.educabiz.com,81.0,13.0,0.0,99.0,0.0,241.0,1348.0,0.0,0.0
Mar,Creche Popular de Rio de Mouro,https://crechepopularmouro.educabiz.com,127.0,5.0,0.0,119.0,5.0,428.0,3805.0,0.0,3.0
Mar,SCM de Armação de Pêra,https://scmap.educabiz.com,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0
Mar,CSP Nossa Senhora de Fátima,https://cspnsfatima.educabiz.com,63.0,2.0,0.0,102.0,0.0,99.0,822.0,4.0,0.0
Mar,Infantário Os Pitinhos,https://ospitinhos.educabiz.com,159.0,13.0,0.0,219.0,4.0,214.0,1303.0,0.0,2.0
Mar,Associação Moimentense de Apoio,https://amai.educabiz.com,90.0,1.0,109.0,668.0,1.0,394.0,1702.0,6.0,0.0
Mar,Jardim-Escola João de Deus | Urgeiriça,https://urgeirica-escolasjoaodeus.educabiz.com,0.0,0.0,0.0,0.0,1.0,9.0,494.0,0.0,0.0
Mar,"Creche ""O Balão""",https://misericordiascg.educabiz.com,55.0,0.0,0.0,91.0,0.0,197.0,1048.0,0.0,2.0
Mar,Centro Social Paroquial de Santa Marinha,https://cssantamarinha.educabiz.com,76.0,7.0,0.0,95.0,44.0,229.0,1197.0,0.0,0.0
Mar,CSP do Senhor da Vera Cruz do Candal,https://cscandal.educabiz.com,492.0,65.0,0.0,1035.0,130.0,2333.0,12803.0,0.0,0.0
Mar,Casa Povo Rabo de Peixe,https://cprabopeixe.educabiz.com,97.0,1.0,0.0,409.0,4.0,349.0,1789.0,0.0,0.0
Mar,Casa do Povo de Creixomil IPSS,https://casadopovocreixomil.educabiz.com,117.0,13.0,0.0,510.0,16.0,178.0,1421.0,0.0,6.0
Mar,AS Formação,https://asformacao.educabiz.com,143.0,40.0,148.0,195.0,0.0,239.0,768.0,0.0,0.0
Mar,Associação Os Cucos,https://oscucos.educabiz.com,205.0,6.0,114.0,276.0,12.0,268.0,1854.0,0.0,2.0
Mar,Bristol School - Ponta Delgada,https://bristolpontadelgada.educabiz.com,260.0,10.0,183.0,440.0,6.0,500.0,165.0,0.0,0.0
Mar,Clube A4,https://clubea4.educabiz.com,100.0,25.0,68.0,58.0,0.0,0.0,0.0,0.0,2.0
Mar,Centro Social e Paroquial de Avidos,https://cspavidos.educabiz.com,49.0,0.0,0.0,16.0,0.0,204.0,1114.0,0.0,0.0
Mar,Centro Infantil Augusto Piteira,https://ciaugustopiteira.educabiz.com,75.0,4.0,76.0,106.0,11.0,236.0,1864.0,0.0,0.0
Mar,CSP de Santo André,https://cspsantoandre.educabiz.com,47.0,3.0,0.0,0.0,0.0,111.0,1157.0,0.0,0.0
Mar,ASSOCIAÇÃO CULTURAL SOCIAL FREGUESIA DE PANOIAS,https://acsfpanoias.educabiz.com,21.0,0.0,0.0,61.0,2.0,59.0,518.0,0.0,0.0
Mar,Creche Portugal dos Pequeninos II,https://associacaodeanta.educabiz.com,109.0,18.0,0.0,956.0,13.0,300.0,2040.0,0.0,2.0
Mar,Centro Social Esgueira,https://csesgueira.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Abrigo Infantil das Laranjeiras - SCMSJM,https://abrigoinfantildaslaranjeiras.educabiz.com,88.0,0.0,0.0,267.0,25.0,286.0,2119.0,0.0,0.0
Mar,Creche Alberto Pacheco - SCMSJM,https://crechealbertopacheco.educabiz.com,87.0,0.0,0.0,116.0,1.0,183.0,568.0,0.0,0.0
Mar,Centro Infantil - SCMSJM,https://centroinfantil.educabiz.com,162.0,5.0,0.0,558.0,14.0,244.0,2110.0,0.0,0.0
Mar,Complexo Social de Fajões - SCMSJM,https://complexosocialfajoes.educabiz.com,34.0,0.0,0.0,2.0,0.0,101.0,727.0,0.0,0.0
Mar,Total Centro de Estudo,https://totalestudo.educabiz.com,285.0,116.0,426.0,856.0,0.0,624.0,1160.0,0.0,299.0
Mar,FORMA - Estúdio de Dança de Chaves,https://forma.educabiz.com,0.0,0.0,135.0,122.0,0.0,0.0,0.0,0.0,0.0
Mar,Ent'Artes - Escola de Dança,https://entartes.educabiz.com,206.0,0.0,355.0,368.0,0.0,0.0,0.0,0.0,0.0
Mar,Instituto da Imaculada,https://institutoimaculada.educabiz.com,9.0,0.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0
Mar,Papagaio Amarelo,https://papagaioamarelo.educabiz.com,20.0,0.0,21.0,105.0,0.0,59.0,440.0,0.0,0.0
Mar,Jardim Infantil Nossa Senhora,https://jnpilar.educabiz.com,60.0,5.0,140.0,496.0,2.0,34.0,208.0,0.0,0.0
Mar,Centro Social Paroquial da Brandoa,https://centrosocialparoquialdabrandoa.educabiz.com,1.0,0.0,0.0,0.0,3.0,0.0,24.0,3.0,0.0
Mar,Centro de Estudos Eureka,https://eureka.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,CENSA,https://censa.educabiz.com,1.0,0.0,63.0,61.0,0.0,0.0,0.0,0.0,0.0
Mar,Casa da Imaculada Conceição,https://imaculadaconceicao.educabiz.com,71.0,16.0,77.0,457.0,4.0,214.0,935.0,1.0,0.0
Mar,ACARF,https://acarf.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,MASCAL,https://mascal.educabiz.com,35.0,5.0,0.0,62.0,3.0,55.0,346.0,0.0,0.0
Mar,Gabinete de Apoio Pedagógico,https://gabineteapoiopedagogico.educabiz.com,10.0,0.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0
Mar,FunCoders Academy,https://funcodersacademy.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,C.A.S.C.U.Z.,https://cascuz.educabiz.com,55.0,6.0,0.0,33.0,0.0,144.0,1348.0,0.0,0.0
Mar,Os Pequenos Marqueses,https://pequenosmarqueses.educabiz.com,150.0,17.0,0.0,481.0,26.0,472.0,2741.0,0.0,0.0
Mar,Universo Centro de Estudos,https://universo.educabiz.com,30.0,5.0,54.0,0.0,0.0,69.0,559.0,0.0,0.0
Mar,Colégio Dom Pedro,https://colegiodompedro.educabiz.com,96.0,43.0,111.0,156.0,0.0,368.0,2469.0,3.0,3.0
Mar,SCM de São João da Madeira,https://misericordiasjm.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,SCM da Praia da Vitória,https://scmpraiavitoria.educabiz.com,107.0,2.0,0.0,191.0,9.0,272.0,1629.0,0.0,0.0
Mar,Escola Inglesa,https://escolainglesa2.educabiz.com,0.0,0.0,306.0,96.0,0.0,0.0,0.0,0.0,0.0
Mar,Creche Casa do Bebé,https://casadobebe.educabiz.com,39.0,1.0,20.0,270.0,0.0,49.0,280.0,0.0,2.0
Mar,Colégio Conde de Sobral,https://scmalm.educabiz.com,267.0,28.0,401.0,604.0,10.0,0.0,727.0,0.0,0.0
Mar,Centro Social e Cultural de Ferreiros,https://cscferreiros.educabiz.com,31.0,11.0,68.0,426.0,5.0,98.0,975.0,0.0,0.0
Mar,CBC - Associação para a Infância,https://cbc2.educabiz.com,34.0,2.0,67.0,213.0,9.0,93.0,737.0,0.0,0.0
Mar,PLANO E,https://planoe.educabiz.com,6.0,0.0,18.0,42.0,0.0,11.0,33.0,0.0,0.0
Mar,Casa N. Sra. do Castelo - AOASSVP,https://cnscastelo.educabiz.com,50.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0
Mar,Santa Casa da Misericórdia das Velas,https://misericordiavelas.educabiz.com,117.0,7.0,0.0,525.0,24.0,180.0,1313.0,0.0,3.0
Mar,Centro Social Paroquial de Terroso,https://cspterroso.educabiz.com,125.0,27.0,0.0,240.0,17.0,356.0,2716.0,0.0,0.0
Mar,Turma Curiosa,https://turmacuriosa.educabiz.com,32.0,3.0,41.0,39.0,0.0,53.0,332.0,0.0,0.0
Mar,Centro Infantil - SCM de Beja,https://scmbeja.educabiz.com,198.0,28.0,0.0,521.0,12.0,472.0,4026.0,3.0,0.0
Mar,Centro Social da Paróquia de Celeirós,https://cspceleiros.educabiz.com,130.0,21.0,0.0,360.0,13.0,284.0,1493.0,0.0,3.0
Mar,Infantário Girassol,https://infantariogirassol.educabiz.com,174.0,25.0,0.0,1523.0,28.0,520.0,2741.0,0.0,2.0
Mar,The School,https://theschool.educabiz.com,23.0,1.0,32.0,17.0,0.0,17.0,149.0,0.0,0.0
Mar,SCM de Castro Marim,https://scmcastromarim.educabiz.com,44.0,13.0,0.0,76.0,4.0,125.0,918.0,0.0,2.0
Mar,Associação Rumo à Vida,https://rumoavida.educabiz.com,24.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
Mar,COP PRIME,https://copprime.educabiz.com,2.0,0.0,163.0,180.0,0.0,0.0,0.0,0.0,0.0
Mar,Colégio Anjos do Saber,https://anjosdosaber.educabiz.com,211.0,15.0,0.0,500.0,4.0,392.0,2259.0,4.0,2.0
Mar,Casa do Povo de Serzedelo,https://casadopovoserzedelo.educabiz.com,142.0,1.0,0.0,146.0,4.0,289.0,2196.0,1.0,2.0
Mar,Grande Colégio de Paredes,https://grandecolegiodeparedes.educabiz.com,181.0,29.0,0.0,559.0,5.0,266.0,3979.0,0.0,2.0
Mar,O Coelhinho,https://coelhinho.educabiz.com,29.0,2.0,59.0,361.0,0.0,129.0,676.0,0.0,0.0
Mar,Escolinha da Ana,https://escolinhadaana.educabiz.com,65.0,4.0,96.0,100.0,3.0,215.0,1337.0,0.0,0.0
Mar,CSPSPSJE,https://cspspsje.educabiz.com,135.0,15.0,0.0,387.0,3.0,179.0,1516.0,0.0,0.0
Mar,A Cidade dos Brinquedos,https://cidadedosbrinquedos.educabiz.com,378.0,30.0,561.0,2862.0,1.0,1084.0,7322.0,0.0,0.0
Mar,Centro Social Paroquial de São Brás,https://cspsbras.educabiz.com,313.0,48.0,387.0,948.0,6.0,402.0,2387.0,0.0,0.0
Mar,Centro Social de Remelhe D. António Barroso,https://centrosocialremelhe.educabiz.com,25.0,3.0,0.0,39.0,7.0,107.0,727.0,1.0,1.0
Mar,COOPFAFE - Criar Laços,https://coopfafe.educabiz.com,52.0,1.0,0.0,109.0,4.0,152.0,1095.0,0.0,0.0
Mar,Creche do Gi,https://ipterco.educabiz.com,58.0,12.0,0.0,106.0,0.0,133.0,1205.0,0.0,0.0
Mar,Centro Infantil e Juvenil de Alenquer,https://cijalenquer.educabiz.com,447.0,24.0,0.0,1086.0,1.0,401.0,2991.0,0.0,28.0
Mar,"Creche ""Os Vidoeirinhos""",https://casbi.educabiz.com,51.0,4.0,3.0,364.0,0.0,161.0,1292.0,4.0,0.0
Mar,O Chorão,https://crechechorao.educabiz.com,61.0,0.0,8.0,150.0,3.0,182.0,1111.0,0.0,8.0
Mar,Centro Social de Lourosa,https://cslourosa.educabiz.com,41.0,2.0,0.0,276.0,1.0,61.0,368.0,6.0,1.0
Mar,Infantário Bem-Me-Quer,https://bemmequer.educabiz.com,87.0,17.0,24.0,155.0,3.0,131.0,1235.0,0.0,0.0
Mar,Bê-à-bá,https://beaba.educabiz.com,84.0,11.0,0.0,138.0,4.0,214.0,1774.0,4.0,0.0
Mar,CP de Assistência de Pardilhó,https://cpafp.educabiz.com,112.0,8.0,0.0,102.0,2.0,307.0,2222.0,0.0,0.0
Mar,Astoria International School,https://colegioeuropeu-astoria.educabiz.com,111.0,3.0,0.0,648.0,0.0,475.0,3638.0,0.0,0.0
Mar,Colégio Nossa Senhora do Amparo,https://colegioamparo.educabiz.com,147.0,48.0,0.0,53.0,5.0,378.0,3092.0,0.0,5.0
Mar,Centro Infantil Maria Helena Rufino,https://scmolhao.educabiz.com,75.0,49.0,0.0,96.0,1.0,49.0,238.0,0.0,0.0
Mar,Infantário e CATL Pica Pau,https://scmsrp.educabiz.com,78.0,5.0,0.0,120.0,0.0,159.0,1468.0,0.0,0.0
Mar,Colégio Gente de Palmo e Meio,https://colegiogentedepalmoemeio.educabiz.com,159.0,24.0,229.0,359.0,4.0,365.0,1999.0,3.0,2.0
Mar,NucliSol - São João da Talha,https://nuclisolsjoaodatalha.educabiz.com,42.0,7.0,0.0,128.0,3.0,9.0,12.0,0.0,2.0
Mar,Creche Sítio do Bebé  - CCD,https://crechesitiodobebe.educabiz.com,108.0,15.0,72.0,447.0,0.0,325.0,2451.0,0.0,0.0
Mar,Best Education,https://besteducation.educabiz.com,0.0,0.0,55.0,59.0,0.0,0.0,0.0,0.0,0.0
Mar,Centro de Estudos da Trofa,https://cetrofa.educabiz.com,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,CVP - Moncarapacho-Fuseta,https://moncarapacho-fusetacvp.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Jardim Infantil Branca de Neve,https://brancadeneve.educabiz.com,64.0,6.0,0.0,134.0,0.0,0.0,8.0,0.0,0.0
Mar,Colégio de Nossa Senhora da Bonança,https://cnsb.educabiz.com,202.0,8.0,0.0,498.0,0.0,679.0,2149.0,0.0,0.0
Mar,Creche BebéCresce,https://cbc.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Creche do Pinhão,https://crechedopinhao.educabiz.com,14.0,0.0,0.0,0.0,7.0,51.0,391.0,0.0,0.0
Mar,Academia de Inglês,https://academiadeingles.educabiz.com,84.0,0.0,106.0,148.0,2.0,89.0,369.0,0.0,0.0
Mar,Centro Cultural B.S.J.O.Q,https://ccbsjoq.educabiz.com,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
Mar,Petit Enfant - Colégio Internacional - GRUPO CIPE,https://petitenfant.educabiz.com,0.0,0.0,174.0,221.0,0.0,0.0,0.0,0.0,0.0
Mar,O Gonzo - Alfena,https://ogonzoalfena.educabiz.com,84.0,28.0,0.0,223.0,0.0,174.0,1564.0,3.0,0.0
Mar,Colégio Um Dó Li Tá,https://umdolita.educabiz.com,285.0,41.0,403.0,1056.0,4.0,508.0,2975.0,0.0,1.0
Mar,APECPOUSOS,https://apecpousos.educabiz.com,48.0,4.0,65.0,106.0,0.0,0.0,0.0,0.0,0.0
Mar,Santa Casa da Misericórdia de Alijó,https://scmalijo.educabiz.com,77.0,10.0,0.0,26.0,4.0,110.0,819.0,0.0,0.0
Mar,AJEM - Infantário Primaveras,https://primaveras.educabiz.com,120.0,63.0,151.0,136.0,14.0,438.0,3364.0,0.0,0.0
Mar,Arte de Crescer,https://artedecrescer.educabiz.com,78.0,2.0,169.0,375.0,2.0,243.0,1704.0,0.0,0.0
Mar,Lar de Santa Estefânia,https://larsantaestefania.educabiz.com,285.0,4.0,0.0,860.0,0.0,0.0,0.0,0.0,3.0
Mar,SCM Torres Vedras - Equip. Infância,https://scmtorresvedras.educabiz.com,160.0,15.0,0.0,1375.0,32.0,461.0,2726.0,0.0,0.0
Mar,Centro Social Casa do Povo de Escariz,https://centrosocialdeescariz.educabiz.com,35.0,0.0,0.0,225.0,7.0,121.0,1121.0,1.0,0.0
Mar,A Mutualidade de Santa Maria,https://mutualidade.educabiz.com,192.0,19.0,198.0,1157.0,42.0,658.0,4725.0,0.0,0.0
Mar,AJPAS,https://ajpas.educabiz.com,26.0,0.0,0.0,4.0,0.0,78.0,478.0,0.0,0.0
Mar,CSP SÃO JOÃO DAS LAMPAS,https://cspsaojoaodaslampas.educabiz.com,511.0,41.0,0.0,2237.0,1.0,943.0,5077.0,0.0,0.0
Mar,Cooperativa Mosaico,https://mosaicocoop.educabiz.com,64.0,11.0,56.0,360.0,31.0,204.0,2016.0,4.0,0.0
Mar,WIP - Momentos de Aprendizagem,https://wip.educabiz.com,62.0,6.0,152.0,190.0,0.0,0.0,0.0,0.0,2.0
Mar,Rainha Santa - O Balão,https://rainha-santa.educabiz.com,110.0,12.0,81.0,175.0,27.0,220.0,1126.0,0.0,3.0
Mar,RF Barreiro,https://refugiodosfidalguinhos-barreiro.educabiz.com,169.0,51.0,263.0,1852.0,18.0,518.0,4135.0,0.0,18.0
Mar,"Double Decker, Lda",https://doubledecker.educabiz.com,85.0,6.0,172.0,161.0,0.0,141.0,846.0,0.0,0.0
Mar,RF Alcochete,https://refugiodosfidalguinhos-alcochete.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Infantário APIST,https://apist.educabiz.com,130.0,17.0,270.0,1354.0,8.0,240.0,1409.0,0.0,0.0
Mar,Infantário do Povo,https://infantario-povo.educabiz.com,139.0,35.0,0.0,754.0,19.0,97.0,896.0,0.0,0.0
Mar,Be Smart With Us - Alfragide,https://besmartwithusalfragide.educabiz.com,35.0,0.0,74.0,177.0,0.0,0.0,156.0,0.0,0.0
Mar,Be Smart With Us - Amadora,https://besmartwithusamadora.educabiz.com,47.0,0.0,134.0,159.0,0.0,0.0,42.0,0.0,0.0
Mar,Be Smart With Us - Loures,https://besmartwithusloures.educabiz.com,115.0,0.0,199.0,322.0,0.0,0.0,107.0,0.0,0.0
Mar,Be Smart With Us - Odivelas,https://besmartwithusodivelas.educabiz.com,52.0,2.0,240.0,318.0,0.0,0.0,116.0,0.0,0.0
Mar,CSP de Santa Eulália de Vale Maior,https://centrosocialvalemaior.educabiz.com,153.0,12.0,0.0,78.0,2.0,133.0,1396.0,4.0,0.0
Mar,O Gonzo,https://ogonzo.educabiz.com,92.0,10.0,0.0,210.0,2.0,239.0,2640.0,2.0,0.0
Mar,CIJDLisboa2,https://cilisboa2.educabiz.com,56.0,13.0,0.0,120.0,0.0,131.0,907.0,0.0,3.0
Mar,Colégio O Castelo da Maia,https://colegiocastelodamaia.educabiz.com,70.0,1.0,0.0,297.0,0.0,161.0,1040.0,0.0,0.0
Mar,Saídos da Casca,https://csesanto.educabiz.com,44.0,15.0,0.0,26.0,0.0,130.0,969.0,0.0,0.0
Mar,CSP de Nossa Senhora da Ajuda,https://cspnsa.educabiz.com,77.0,8.0,0.0,494.0,1.0,243.0,2109.0,0.0,0.0
Mar,Centro Ser Mais,https://centrosermais.educabiz.com,152.0,1.0,339.0,475.0,0.0,0.0,0.0,0.0,0.0
Mar,Pequenos e Inteligentes,https://pequenoseinteligentes.educabiz.com,50.0,5.0,100.0,263.0,2.0,138.0,695.0,0.0,0.0
Mar,Associação Social de Pereira,https://asp.educabiz.com,45.0,21.0,0.0,404.0,0.0,139.0,808.0,0.0,1.0
Mar,Centro Social Paroquial de Romariz,https://csromariz.educabiz.com,81.0,2.0,189.0,637.0,0.0,265.0,1972.0,1.0,1.0
Mar,CSCR de Carregosa,https://cscarregosa.educabiz.com,146.0,10.0,0.0,498.0,14.0,396.0,3465.0,0.0,6.0
Mar,Bristol School - Ermesinde,https://bristolermesinde.educabiz.com,564.0,18.0,224.0,818.0,1.0,712.0,1833.0,0.0,0.0
Mar,Bristol School,https://bristolschool.educabiz.com,541.0,14.0,311.0,996.0,14.0,751.0,1084.0,0.0,0.0
Mar,Colégio da Penina,https://colegiodapenina.educabiz.com,190.0,18.0,326.0,1578.0,0.0,115.0,497.0,0.0,4.0
Mar,Casa do Povo de Arazede,https://casapovoarazede.educabiz.com,74.0,4.0,5.0,73.0,0.0,207.0,972.0,0.0,0.0
Mar,SCM de Angra do Heroísmo,https://scmangradoheroismo.educabiz.com,63.0,1.0,0.0,225.0,0.0,163.0,852.0,0.0,0.0
Mar,Colégio do Ave,https://colegiodoave.educabiz.com,166.0,16.0,0.0,25.0,0.0,350.0,4930.0,0.0,2.0
Mar,Centro Social Paroquial de Areosa,https://cspa.educabiz.com,85.0,4.0,88.0,122.0,3.0,118.0,960.0,2.0,0.0
Mar,Creche e Jardim Infantil de Benavente,https://crechedebenavente.educabiz.com,311.0,19.0,0.0,694.0,8.0,244.0,1161.0,0.0,0.0
Mar,Colégio Português,https://colegioportugues.educabiz.com,48.0,0.0,0.0,26.0,3.0,87.0,590.0,0.0,0.0
Mar,A CAsA,https://acasa.educabiz.com,7.0,0.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0
Mar,Colégio Santa Cruz,https://colegiostacruz.educabiz.com,73.0,4.0,102.0,682.0,1.0,184.0,2044.0,2.0,0.0
Mar,Externato Luso-Britânico,https://externatolusobritanico.educabiz.com,126.0,37.0,148.0,609.0,0.0,205.0,665.0,0.0,0.0
Mar,Centro Social de Cultura e Recreio da Silva,https://centrosocialsilva.educabiz.com,159.0,33.0,0.0,469.0,14.0,167.0,1498.0,0.0,0.0
Mar,Creche Escolinha de Sonhos,https://escolinhadesonhos.educabiz.com,50.0,15.0,61.0,204.0,0.0,135.0,933.0,0.0,1.0
Mar,Infantário Quinta dos Traquinas,https://quintadostraquinas.educabiz.com,122.0,29.0,225.0,505.0,0.0,91.0,670.0,0.0,0.0
Mar,Sorriso Maroto,https://sorriso-maroto.educabiz.com,130.0,32.0,0.0,482.0,4.0,365.0,2275.0,0.0,2.0
Mar,Colégio Saber Crescer,https://sabercrescer.educabiz.com,90.0,5.0,115.0,293.0,2.0,200.0,1852.0,0.0,0.0
Mar,CSP São Martinho de Candoso,https://cspmcandoso.educabiz.com,151.0,23.0,168.0,1242.0,0.0,0.0,83.0,0.0,0.0
Mar,Santa Casa da Misericórdia de Espinho,https://scme.educabiz.com,169.0,43.0,0.0,733.0,52.0,345.0,3031.0,0.0,2.0
Mar,"Externato Infantil ""O Petiz""",https://opetiz.educabiz.com,76.0,12.0,81.0,355.0,6.0,156.0,1541.0,0.0,0.0
Mar,Sta. Casa da Misericórdia de Arraiolos,https://scmarraiolos.educabiz.com,61.0,3.0,0.0,159.0,0.0,205.0,1505.0,2.0,2.0
Mar,Coração Delta,https://cean.educabiz.com,181.0,39.0,276.0,1109.0,2.0,181.0,655.0,0.0,0.0
Mar,A Gaivota - Centro Humanitário de Tavira,https://agaivotachtavira.educabiz.com,85.0,3.0,0.0,91.0,0.0,149.0,773.0,0.0,0.0
Mar,A Semente - Centro Humanitário de Tavira,https://asementechtavira.educabiz.com,107.0,25.0,0.0,201.0,1.0,163.0,1455.0,0.0,0.0
Mar,AFARIT - Infantário e CATL O Carrocel,https://ocarrocel.educabiz.com,114.0,5.0,185.0,184.0,0.0,364.0,1059.0,0.0,0.0
Mar,Centro Social da Juventude de Mar,https://csjmar.educabiz.com,171.0,68.0,209.0,710.0,22.0,611.0,4262.0,0.0,0.0
Mar,Legado Caixeiro Alentejano,https://legadodocaixeiro.educabiz.com,71.0,11.0,0.0,8.0,0.0,55.0,509.0,0.0,0.0
Mar,Casa da Criança do Rogil,https://ccrogil.educabiz.com,71.0,1.0,0.0,84.0,0.0,206.0,1853.0,0.0,0.0
Mar,SCM de Vila Nova de Foz Côa,https://scmfozcoa.educabiz.com,43.0,0.0,0.0,17.0,2.0,181.0,1124.0,0.0,0.0
Mar,JI da Misericórdia S. Pedro do Sul,https://mspsul.educabiz.com,201.0,28.0,0.0,417.0,14.0,0.0,17.0,0.0,0.0
Mar,CSP da Junqueira - O  Sonho,https://cspjunqueira.educabiz.com,57.0,0.0,0.0,256.0,4.0,312.0,2821.0,0.0,0.0
Mar,Centro Social de Santa Clara,https://colegiodesantaclara.educabiz.com,166.0,32.0,0.0,471.0,0.0,203.0,1224.0,0.0,0.0
Mar,ASSCDRANS,https://asscdrans.educabiz.com,104.0,1.0,29.0,141.0,5.0,168.0,1166.0,0.0,0.0
Mar,Jardim de Infância Timena,https://timena.educabiz.com,23.0,2.0,38.0,59.0,0.0,0.0,0.0,0.0,0.0
Mar,Casa do Sol,https://casadosol.educabiz.com,84.0,4.0,147.0,201.0,4.0,401.0,3647.0,1.0,0.0
Mar,A Creche da Maria,https://aescoladamaria.educabiz.com,43.0,15.0,74.0,337.0,0.0,101.0,821.0,0.0,1.0
Mar,AMAR21,https://amar21.educabiz.com,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mar,Santa Casa da Misericórdia de Vizela,https://scmvizela.educabiz.com,269.0,21.0,0.0,969.0,14.0,412.0,3183.0,4.0,2.0
Mar,A. D. Progresso e Vida,https://progressoevida.educabiz.com,69.0,15.0,0.0,496.0,8.0,239.0,1719.0,0.0,0.0
Mar,Associação de Fomento Amarense,https://afa-ipss.educabiz.com,91.0,4.0,114.0,186.0,8.0,175.0,2045.0,2.0,0.0
Mar,Centro Social de Escapães,https://csocialescapaes.educabiz.com,175.0,32.0,179.0,1194.0,29.0,728.0,4888.0,0.0,5.0
Mar,ROYAL SCHOOL OF LANGUAGES - Viseu,https://royalschooloflanguagesviseu.educabiz.com,14.0,0.0,69.0,63.0,0.0,0.0,52.0,0.0,0.0
Mar,ROYAL SCHOOL OF LANGUAGES - Ovar,https://royalschooloflanguagesovar.educabiz.com,25.0,0.0,168.0,161.0,0.0,0.0,12.0,0.0,0.0
Mar,ROYAL SCHOOL OF LANGUAGES - Guarda,https://royalschooloflanguagesguarda.educabiz.com,46.0,1.0,190.0,196.0,0.0,0.0,8.0,0.0,0.0
Mar,ROYAL SCHOOL OF LANGUAGES - Águeda,https://royalschooloflanguagesagueda.educabiz.com,69.0,1.0,215.0,458.0,0.0,0.0,486.0,0.0,0.0
Mar,ROYAL SCHOOL OF LANGUAGES - Porto,https://royalschooloflanguagesporto.educabiz.com,49.0,0.0,172.0,288.0,0.0,0.0,129.0,0.0,0.0
Mar,ROYAL SCHOOL OF LANGUAGES - Aveiro,https://royalschooloflanguagesaveiro.educabiz.com,282.0,8.0,776.0,791.0,0.0,0.0,52.0,0.0,0.0
Mar,Q.I. Colégio,https://qicolegio.educabiz.com,148.0,26.0,0.0,362.0,3.0,107.0,766.0,0.0,0.0
Mar,Aqui Há Ama,https://aquihaama.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar,Centro Social Cultural da Meadela,https://cscmeadela.educabiz.com,126.0,1.0,40.0,434.0,13.0,372.0,1991.0,0.0,0.0
Mar,"Grupo MB, Colégio EG Mbacademy",https://grupomb.educabiz.com,237.0,13.0,345.0,816.0,12.0,349.0,1954.0,0.0,6.0
